scaling_method,dataset_type,dataset_name,label,model,train_samples,test_samples,PLCC,SRCC,KRCC,RMSE
standard,all_features,all_features_standard,O,random_forest,800,200,0.7851211151657973,0.7777958618570079,0.5876556786180074,0.6740602639989333
standard,all_features,all_features_standard,O,gbm,800,200,0.828618222652689,0.8203052165886041,0.6318040217194544,0.6063547760471781
standard,all_features,all_features_standard,O,mlp,800,200,0.8503111526246884,0.8475492450528933,0.6517160306809271,0.5680622700951806
standard,by_component,by_component_standard,TSV,linear_regression,800,200,0.4574433930082913,0.43524097981099535,0.3003447032174544,1.0805239295564752
standard,by_component,by_component_standard,TSV,ridge_regression,800,200,0.8379663227064339,0.8207641988589067,0.6359501059752597,0.3629299071651516
standard,by_component,by_component_standard,TSV,svr,800,200,0.876420746410573,0.8534658503029374,0.6695508867070064,0.31948611198898585
standard,by_component,by_component_standard,TSV,random_forest,800,200,0.7908579327536637,0.7597021152038285,0.5755894220260142,0.40607526228131874
standard,by_component,by_component_standard,TSV,gbm,800,200,0.8233029284281577,0.7920197472547548,0.6069769776796218,0.3771025223328907
standard,by_component,by_component_standard,TSV,mlp,800,200,0.8578226632430572,0.833174325574341,0.6452054108474773,0.34118458337151863
standard,by_component,by_component_standard,B,linear_regression,800,200,0.30961692251537354,0.3273794444045064,0.21680278935513317,2.2436662742295237
standard,by_component,by_component_standard,B,ridge_regression,800,200,0.7087469414983373,0.6742152304319569,0.4893433483585176,0.5728670719619818
standard,by_component,by_component_standard,B,svr,800,200,0.7354755774377439,0.7144375544686872,0.5237132931144918,0.5549642792905715
standard,by_component,by_component_standard,B,random_forest,800,200,0.6529429104157688,0.6047022575507853,0.4376372437842809,0.6229449446348294
standard,by_component,by_component_standard,B,gbm,800,200,0.7174707296983284,0.6670167065661412,0.4942821380741855,0.5688753019237857
standard,by_component,by_component_standard,B,mlp,800,200,0.5740749982892684,0.5211927799977246,0.36476489757146763,0.6704557504489879
standard,by_component,by_component_standard,SR,linear_regression,800,200,0.06256961494189622,0.09984842018961577,0.06867082799466451,1.9690378365364825
standard,by_component,by_component_standard,SR,ridge_regression,800,200,0.6745748816556753,0.6853087585686973,0.5028152427544907,0.5021857443955156
standard,by_component,by_component_standard,SR,svr,800,200,0.7463386792649565,0.7497380542003015,0.5629399208523084,0.45289232622738906
standard,by_component,by_component_standard,SR,random_forest,800,200,0.6370169964816546,0.6235982992602084,0.44771771165481855,0.5351770445725407
standard,by_component,by_component_standard,SR,gbm,800,200,0.6744395230192298,0.6402623283435115,0.4587774350507381,0.5038601206665294
standard,by_component,by_component_standard,SR,mlp,800,200,0.7037791011854232,0.7135989067815476,0.519605913728296,0.485969908722181
standard,by_component,by_component_standard,S,linear_regression,800,200,0.3779706143398764,0.3699380259042711,0.2566963167219448,1.5228144315500758
standard,by_component,by_component_standard,S,ridge_regression,800,200,0.8284236132886428,0.8394133648943821,0.6395296254117991,0.43937541537422176
standard,by_component,by_component_standard,S,svr,800,200,0.877635058987738,0.8708886753836361,0.6824463549498847,0.3779522097798272
standard,by_component,by_component_standard,S,random_forest,800,200,0.7741771304373386,0.7702983351823477,0.5685712857071425,0.49597475556789417
standard,by_component,by_component_standard,S,gbm,800,200,0.7950711956669645,0.7924351552054695,0.5926931009041929,0.4752802940306273
standard,by_component,by_component_standard,S,mlp,800,200,0.8458926983196556,0.8481248392148484,0.6499824119971876,0.41830824545785217
standard,by_component,by_component_standard,U,linear_regression,800,200,0.2618932555949491,0.28640367280766094,0.19737446768106143,1.6557708014608283
standard,by_component,by_component_standard,U,ridge_regression,800,200,0.8025817448703839,0.8094538601978445,0.6103317509791029,0.46887893594184954
standard,by_component,by_component_standard,U,svr,800,200,0.8510018914682889,0.8504168869760466,0.6551987298709242,0.42297760637369264
standard,by_component,by_component_standard,U,random_forest,800,200,0.7399121590604595,0.730527936772591,0.5390073383461402,0.5289224461752268
standard,by_component,by_component_standard,U,gbm,800,200,0.7840531400929694,0.7902380267078225,0.592626396080088,0.48977825731179264
standard,by_component,by_component_standard,U,mlp,800,200,0.824988811933411,0.821770144418752,0.6256227393009791,0.4404046188563726
standard,by_component,by_component_standard,O,linear_regression,800,200,0.43226369112359786,0.43023349134926975,0.3009428627131663,1.792384096112029
standard,by_component,by_component_standard,O,ridge_regression,800,200,0.8306499932891525,0.8360753119109844,0.6377373981271659,0.6016035677333611
standard,by_component,by_component_standard,O,svr,800,200,0.8704776913842337,0.8674797474309781,0.6806789528067053,0.5350054824728053
standard,by_component,by_component_standard,O,random_forest,800,200,0.7851211151657973,0.7777958618570079,0.5876556786180074,0.6740602639989333
standard,by_component,by_component_standard,O,gbm,800,200,0.828618222652689,0.8203052165886041,0.6318040217194544,0.6063547760471781
standard,by_component,by_component_standard,O,mlp,800,200,0.8503111526246884,0.8475492450528933,0.6517160306809271,0.5680622700951806
standard,s_only,s_only_standard,TSV,linear_regression,800,200,0.5868506175567405,0.6247568004215557,0.4463169572347132,0.7319876059166402
standard,s_only,s_only_standard,TSV,ridge_regression,800,200,0.8153712941845331,0.8068637468815624,0.6240791714652414,0.38983481311321666
standard,s_only,s_only_standard,TSV,svr,800,200,0.8228221575046406,0.7787995796319914,0.5958102511490114,0.3820834193547315
standard,s_only,s_only_standard,TSV,random_forest,800,200,0.7908579327536637,0.7597021152038285,0.5755894220260142,0.40607526228131874
standard,s_only,s_only_standard,TSV,gbm,800,200,0.8233029284281577,0.7920197472547548,0.6069769776796218,0.3771025223328907
standard,s_only,s_only_standard,TSV,mlp,800,200,0.8162130592298373,0.7813474583006926,0.6007397070048665,0.38317975309088154
standard,s_only,s_only_standard,B,linear_regression,800,200,0.4509994207762921,0.4205484603908249,0.2871553448966873,1.2736334961144522
standard,s_only,s_only_standard,B,ridge_regression,800,200,0.665680800601839,0.6454151343236043,0.46273435887002157,0.6105507949862936
standard,s_only,s_only_standard,B,svr,800,200,0.7004152286643378,0.662813254680757,0.4840013921354484,0.5841331517531582
standard,s_only,s_only_standard,B,random_forest,800,200,0.6529184621838771,0.6047022575507853,0.4376372437842809,0.6229715255406248
standard,s_only,s_only_standard,B,gbm,800,200,0.7174707296983284,0.6670167065661412,0.4942821380741855,0.5688753019237857
standard,s_only,s_only_standard,B,mlp,800,200,0.6580277065092861,0.6259970468131077,0.4493290724989231,0.6112564928958718
standard,s_only,s_only_standard,SR,linear_regression,800,200,0.3284219220937037,0.3518886724733678,0.24130305591097342,1.173736592065952
standard,s_only,s_only_standard,SR,ridge_regression,800,200,0.668026835687055,0.6917627134819128,0.49778809575634547,0.5167375321545077
standard,s_only,s_only_standard,SR,svr,800,200,0.6999876277490903,0.6995314601397962,0.5118641073511523,0.49348120716861243
standard,s_only,s_only_standard,SR,random_forest,800,200,0.6370169964816546,0.6235982992602084,0.44771771165481855,0.5351770445725407
standard,s_only,s_only_standard,SR,gbm,800,200,0.6744395230192298,0.6402623283435115,0.4587774350507381,0.5038601206665294
standard,s_only,s_only_standard,SR,mlp,800,200,0.6035845167978952,0.5982909957527455,0.4324351847804569,0.5418053216531669
standard,s_only,s_only_standard,S,linear_regression,800,200,0.5040827443781403,0.533915498324232,0.37921503641029675,1.0324950038810903
standard,s_only,s_only_standard,S,ridge_regression,800,200,0.8030757451806989,0.8135924500058165,0.6225438472105428,0.4725413385340852
standard,s_only,s_only_standard,S,svr,800,200,0.8219776647033483,0.8244954807588615,0.634504247245747,0.4538630478036372
standard,s_only,s_only_standard,S,random_forest,800,200,0.7741771304373386,0.7702983351823477,0.5685712857071425,0.49597475556789417
standard,s_only,s_only_standard,S,gbm,800,200,0.7950711956669645,0.7924351552054695,0.5926931009041929,0.4752802940306273
standard,s_only,s_only_standard,S,mlp,800,200,0.7719416681384098,0.7578135136981908,0.5586210369383592,0.5026465549893296
standard,s_only,s_only_standard,U,linear_regression,800,200,0.42181139029464926,0.44284245836639574,0.31547723274607986,1.0045638687750773
standard,s_only,s_only_standard,U,ridge_regression,800,200,0.7687006061631353,0.7883186934564188,0.5957449529088918,0.4989949248603198
standard,s_only,s_only_standard,U,svr,800,200,0.8100065152367892,0.8074752743763505,0.6106335468012452,0.4576460823776671
standard,s_only,s_only_standard,U,random_forest,800,200,0.7399147675271822,0.730527936772591,0.5390073383461402,0.5289202666549009
standard,s_only,s_only_standard,U,gbm,800,200,0.7840531400929694,0.7902380267078225,0.592626396080088,0.48977825731179264
standard,s_only,s_only_standard,U,mlp,800,200,0.784629955071121,0.7685830874211751,0.5728084704260774,0.4844912230456803
standard,s_only,s_only_standard,O,linear_regression,800,200,0.5084545950949021,0.5626269892145758,0.40392214138260063,1.3379206841057807
standard,s_only,s_only_standard,O,ridge_regression,800,200,0.803975358203051,0.8188336610372626,0.6264740395226964,0.646167081160816
standard,s_only,s_only_standard,O,svr,800,200,0.8369446250328378,0.8343442465631269,0.6467883112914716,0.5927635475451051
standard,s_only,s_only_standard,O,random_forest,800,200,0.7851254936164368,0.7779946193601196,0.5878568100216587,0.6740676566565491
standard,s_only,s_only_standard,O,gbm,800,200,0.828618222652689,0.8203052165886041,0.6318040217194544,0.6063547760471781
standard,s_only,s_only_standard,O,mlp,800,200,0.7851297823619352,0.7743689824920331,0.5846387075632388,0.6681388216462313
